InterfaceID,DateHour,AvgTotalBytes,AvgTotalPackets,AvgAveragebps,AvgOutPercentUtil,AvgInPercentUtil,AvgPercentUtil,MinTotalBytes,MinTotalPackets,MinAveragebps,MinOutPercentUtil,MinInPercentUtil,MinPercentUtil,MaxTotalBytes,MaxTotalPackets,MaxAveragebps,MaxOutPercentUtil,MaxInPercentUtil,MaxPercentUtil,NextHourAlert
8156,11/2/2018 5:00:00 AM,74832855.1428571,81827,555267.136160714,0.107667382142857,0.00338604458705357,0.0555267133649553,25168080,29763,186356.5,0.03528835,0.001982945,0.01863565,156082300,166843,1168438,0.2293014,0.004756347,0.1168438,0
8084,11/2/2018 6:00:00 AM,23233097.1428571,48809.5714285714,172095.160714286,0.0288841633928571,0.00553486886160714,0.0172095161272321,22128390,46980,163913.1,0.02782348,0.004937233,0.01639131,25521790,51358,189050.6,0.03122474,0.006654379,0.01890506,0
9408,11/6/2018 1:00:00 PM,372261938,1049241.77777778,4529400.78125,20.1306701388889,20.1306701388889,20.1306701388889,39976790,71138,1872747,0,0,0,914447600,3980954,7384156,73.84156,73.84156,73.84156,1
8990,11/4/2018 9:00:00 PM,483703680,943979.428571429,3582933.60714286,35.8293360714286,35.8293360714286,35.8293360714286,415338400,790324,3076278,30.76278,30.76278,30.76278,696298400,1714586,5157870,51.5787,51.5787,51.5787,0
8084,11/8/2018 8:00:00 AM,24339502.5714286,41076.2857142857,180289.075892857,0.0314063361607143,0.00465147907366071,0.0180289076171875,11685880,29934,86578.63,0.01213717,0.003819456,0.008657862,42699730,57850,316232.5,0.05887496,0.005338512,0.03162325,0
9049,11/2/2018 10:00:00 AM,385703638.857143,127352.285714286,2857031.64285714,28.5703164285714,28.5703164285714,28.5703164285714,142332700,75202,1054305,10.54305,10.54305,10.54305,920550100,233606,6818701,68.187,68.187,68.187,0
7276,11/3/2018 7:00:00 AM,3568272.14285714,18264.2857142857,26431.3741629464,0.00282767078683036,0.00245860407366071,0.00264313743024554,3244370,18071,24032.2,0.002305873,0.002413373,0.00240322,3654186,18723,27067.37,0.002985883,0.002517135,0.002706737,0
9408,11/7/2018 8:00:00 AM,517268150.857143,822935.142857143,3831585.80357143,38.3158580357143,38.3158580357143,38.3158580357143,184221800,358992,1364595,13.64595,13.64595,13.64595,1344534000,2659230,9959447,99.59447,99.59447,99.59447,1
9370,11/1/2018 6:00:00 AM,919041580,794451.166666667,6807594.67708333,1.31030370833333,0.0512152569010417,0.680759482617188,58944800,93863,436625.7,0.07862145,0.008703689,0.04366257,2521999000,2086402,18680860,3.652629,0.1563346,1.868086,0
9404,11/2/2018 12:00:00 AM,4315347.71428571,15399.4285714286,31965.2865513393,0.319652865513393,0.319652865513393,0.319652865513393,2810818,14152,20820.17,0.2082017,0.2082017,0.2082017,10603280,17822,78542.66,0.7854266,0.7854266,0.7854266,0
8990,11/1/2018 8:00:00 AM,801714998.857143,1341949.14285714,5938603.71428571,59.3860371428571,59.3860371428571,59.3860371428571,637471600,1083558,4721962,47.21962,47.21962,47.21962,1076651000,1913154,7975184,79.75184,79.75184,79.75184,0
9369,11/3/2018 2:00:00 PM,130118160,120727.714285714,963822.625,9.63822625,9.63822625,9.63822625,50807190,39208,376344,3.76344,3.76344,3.76344,563014700,585018,4170399,41.70399,41.70399,41.70399,0
9404,11/6/2018 2:00:00 AM,4364038.28571429,15549.1428571429,32325.6897321429,0.323256897321429,0.323256897321429,0.323256897321429,3089652,14782,22885.85,0.2288585,0.2288585,0.2288585,10684400,16730,79142.88,0.7914288,0.7914288,0.7914288,0
8990,11/5/2018 7:00:00 PM,968941418.666667,1612110.66666667,7177315.41666667,71.7731541666667,71.7731541666667,71.7731541666667,846213600,1386158,6268230,62.6823,62.6823,62.6823,1207575000,2387148,8945643,89.45643,89.45643,89.45643,0
8149,11/3/2018 12:00:00 AM,520356850.285714,1210867.28571429,3854296.42857143,0.297888957142857,0.472970335714286,0.385429646428571,407746300,1109492,3008777,0.2887455,0.3036536,0.3008777,678578100,1421208,5026377,0.3066494,0.698626,0.5026377,0
9408,11/1/2018 6:00:00 AM,166112660,332752.666666667,1230454.6875,12.304546875,12.304546875,12.304546875,89773570,208838,665003.4,6.650034,6.650034,6.650034,417585200,677874,3093213,30.93213,30.93213,30.93213,0
9408,11/2/2018 2:00:00 AM,145760471.428571,193795.428571429,1079730.27901786,10.7973027901786,10.7973027901786,10.7973027901786,29808330,31978,220801.4,2.208014,2.208014,2.208014,704076900,1109974,5215567,52.15567,52.15567,52.15567,0
9369,11/4/2018 6:00:00 PM,263579372,191568,3110706.49553571,27.2186843359375,27.2186805859375,27.2186824609375,28460630,15466,210817.5,0,0,0,982259700,882534,8268566,82.68565,82.68565,82.68565,0
9404,11/5/2018 4:00:00 AM,4406048.66666667,15309.3333333333,32636.1448567708,0.326361448567708,0.326361448567708,0.326361448567708,2844046,14260,21066.68,0.2106668,0.2106668,0.2106668,11434580,18496,84694.67,0.8469467,0.8469467,0.8469467,0
8156,11/3/2018 12:00:00 AM,69692990.8571429,75785.8571428571,516285.745535714,0.0997429348214286,0.00351421439732143,0.051628574609375,54724460,59802,405855,0.07694262,0.00245326,0.0405855,79139920,85555,585951.4,0.1118732,0.005317088,0.05859514,0
9370,11/6/2018 1:00:00 PM,2086343438.66667,1914080.66666667,15440055.9947917,2.500105909375,0.587905312890625,1.54400561113281,46236890,115507,338303.5,0.06006296,0.00759774,0.03383035,4130516000,3522467,30430690,4.625205,1.460933,3.043069,0
8084,11/3/2018 2:00:00 AM,19803120.5,45215.6666666667,146687.53125,0.0241193053385417,0.00521820091145833,0.014668753125,9076841,34705,67244.29,0.008776828,0.00467203,0.006724429,25401260,50544,188154.1,0.0310574,0.006573423,0.01881541,1
9045,11/5/2018 1:00:00 AM,1099660.85714286,4724.85714285714,8145.56284877232,0.0814556284877232,0.0814556284877232,0.0814556284877232,969778,4558,7183.488,0.07183488,0.07183488,0.07183488,1152136,4808,8534.188,0.08534188,0.08534188,0.08534188,0
9049,11/1/2018 1:00:00 AM,1679620352,608186,1776363.5,17.763635,17.763635,17.763635,1679620000,608186,1776364,17.76364,17.76364,17.76364,1679620000,608186,1776364,17.76364,17.76364,17.76364,0
9404,11/8/2018 3:00:00 AM,4627635.71428571,16935.7142857143,34278.1489955357,0.342781489955357,0.342781489955357,0.342781489955357,3082076,15524,22829.82,0.2282982,0.2282982,0.2282982,10885760,19306,80633.65,0.8063365,0.8063365,0.8063365,0
9404,11/1/2018 5:00:00 AM,26485988,92160,32698.419921875,0.32698419921875,0.32698419921875,0.32698419921875,26485990,92160,32698.42,0.3269842,0.3269842,0.3269842,26485990,92160,32698.42,0.3269842,0.3269842,0.3269842,0
7276,11/7/2018 2:00:00 PM,29422085.7142857,60514.8571428571,218262.165736607,0.0371472170758929,0.00650521595982143,0.0218262165178571,2995362,16643,22084.38,0.00219406,0.002222815,0.002208438,71060750,110501,528910,0.09361454,0.01216746,0.052891,0
8084,11/7/2018 1:00:00 PM,21664727,38150.1428571429,160472.84375,0.0278452058035714,0.00424936344866071,0.0160472846261161,16277420,32117,120546.4,0.02057296,0.003536325,0.01205464,24990200,42576,184995.3,0.03144313,0.005555938,0.01849953,0
8084,11/6/2018 10:00:00 PM,22498225.1428571,47920.7142857143,166649.248883929,0.0278449372767857,0.00548491261160714,0.0166649249441964,17197550,43029,127376.9,0.02059074,0.004826766,0.01273768,25737170,52107,190624.8,0.03140118,0.006723777,0.01906248,0
9370,11/7/2018 8:00:00 AM,5535030034.28571,4537269.57142857,41001000.5714286,6.64098022857143,1.55921995535714,4.10010009196429,1982777000,1882607,14648560,2.536625,0.1303463,1.464856,8591738000,6812178,63614380,10.48539,3.932348,6.361439,0
7276,11/6/2018 5:00:00 AM,43048440.2857143,48006.5714285714,318870.456473214,0.0606081704241071,0.00316592198660714,0.0318870462053571,3598156,18438,26652.88,0.002867382,0.002463194,0.002665288,275254800,219773,2038878,0.401442,0.006333658,0.2038878,0
9408,11/8/2018 12:00:00 PM,560833257.428571,645857.777777778,4596204.98214286,35.7482609722222,35.7482609722222,35.7482609722222,7480950,3618,1374634,0,0,0,1071735000,1437112,7938632,79.38632,79.38632,79.38632,1
9049,11/5/2018 9:00:00 AM,205850713.428571,82211.4285714286,1524820.47209821,15.2482047209821,15.2482047209821,15.2482047209821,9778580,38500,72433.68,0.7243368,0.7243368,0.7243368,839151400,223472,6215914,62.15914,62.15914,62.15914,1
8149,11/3/2018 11:00:00 PM,482070180.571429,1164124.28571429,3568583.32142857,0.322901746428571,0.390814935714286,0.356858341071429,429202800,1074446,3212805,0.3165466,0.3093408,0.3212805,540586000,1216706,3979922,0.334295,0.474598,0.3979922,0
9045,11/6/2018 10:00:00 AM,1100356.28571429,4724.85714285714,8150.75139508929,0.0815075139508929,0.0815075139508929,0.0815075139508929,970076,4562,7185.697,0.07185697,0.07185697,0.07185697,1155072,4854,8556.117,0.08556117,0.08556117,0.08556117,0
9408,11/5/2018 10:00:00 PM,562143634.666667,1204275,4163911.57291667,41.6391157291667,41.6391157291667,41.6391157291667,119309300,87622,883760.8,8.837608,8.837608,8.837608,1057092000,2558204,7829944,78.29944,78.29944,78.29944,0
9369,11/2/2018 5:00:00 AM,430140344,353703.333333333,3228256.06901042,21.5217166753472,21.5216981684028,21.521707421875,254192,674,42867.41,0,0,0,723137000,1709466,5356451,53.56273,53.5663,53.56451,0
9370,11/2/2018 2:00:00 AM,2315792150.85714,2808709.28571429,17148673.5,2.96588760357143,0.463847130357143,1.71486736696429,323672000,854944,2397363,0.272677,0.182429,0.2397363,11042790000,10709400,81760250,15.56141,1.110738,8.176025,0
9370,11/5/2018 7:00:00 PM,5862935722.66667,4719586.5,43428131,7.9545368,0.731089483333333,4.34281314166667,2980378000,2437453,22069780,4.249389,0.07804619,2.206978,9407640000,7453559,69685220,11.49848,3.147226,6.968522,0
8990,11/5/2018 5:00:00 PM,1036816682.66667,1560521.75,7732404.41666667,57.993033125,57.993033125,57.993033125,867538300,89208,6428015,0,0,0,1182874000,2695348,8761783,87.61783,87.61783,87.61783,0
8084,11/5/2018 6:00:00 AM,19814636.1666667,45320,146775.109375,0.0241322911458333,0.0052227306640625,0.0146775109049479,12232900,38683,90623.39,0.01182974,0.004832638,0.009062339,22720490,49131,168298.3,0.02843939,0.006294941,0.01682983,0
9369,11/7/2018 8:00:00 PM,477693258.857143,987517.6,5450689.97767857,38.15482984375,38.15482984375,38.15482984375,11791430,5592,425237.1,0,0,0,1200605000,2846410,8893024,88.93015,88.93033,88.93024,1
9408,11/4/2018 8:00:00 AM,105288222,148010,536619.109375,5.36619109375,5.36619109375,5.36619109375,33358710,33594,247095.4,2.470954,2.470954,2.470954,284541000,558500,1595448,15.95448,15.95448,15.95448,0
8084,11/8/2018 3:00:00 AM,1064529116,829157.833333333,7885351.65234375,1.56286471067708,0.0142055840494792,0.788535147363281,11415150,28697,84569.82,0.01184446,0.003425698,0.008456982,3433793000,2563992,25434940,5.05616,0.03853429,2.543494,0
9369,11/6/2018 4:00:00 AM,248036754,581677.555555556,2447061.78125,10.8758301388889,10.8758301388889,10.8758301388889,14312180,39146,1413855,0,0,0,584618700,1137592,4536070,45.36069,45.36069,45.36069,0
9370,11/4/2018 8:00:00 AM,220705505.714286,285063.428571429,795201.361607143,0.144983619419643,0.0140566525669643,0.0795201359933036,19832630,49438,146917.5,0.0237206,0.005662909,0.01469175,956925700,1295729,3250980,0.6231735,0.04182949,0.325098,0
9404,11/3/2018 2:00:00 AM,4328772.33333333,14900,32064.7613932292,0.320647613932292,0.320647613932292,0.320647613932292,2816622,13876,20863.6,0.208636,0.208636,0.208636,11018620,17272,81619.13,0.8161913,0.8161913,0.8161913,0
8084,11/2/2018 12:00:00 AM,23743496.2857143,49562.2857142857,175874.645089286,0.0293754959821429,0.00579943409598214,0.0175874650390625,22059670,46838,163399.2,0.027801,0.004878832,0.01633992,26083520,52005,193214.1,0.03160719,0.007035635,0.01932141,0
7276,11/3/2018 9:00:00 AM,3531249.5,18023.8333333333,26156.91015625,0.0027924177734375,0.00243896422526042,0.00261569099934896,3219090,17455,23844.49,0.002391411,0.002371822,0.002384449,3731066,18787,27637.3,0.002938955,0.002588504,0.00276373,0
9404,11/8/2018 8:00:00 AM,13267415.4285714,21742.2857142857,98274.9268973214,0.982749268973214,0.982749268973214,0.982749268973214,4885854,17564,36189.9,0.361899,0.361899,0.361899,22692250,28370,168082.5,1.680825,1.680825,1.680825,0
8084,11/1/2018 5:00:00 AM,140596480,297630,173573.140625,0.029253646875,0.00546098046875,0.017357313671875,140596500,297630,173573.1,0.02925365,0.00546098,0.01735731,140596500,297630,173573.1,0.02925365,0.00546098,0.01735731,0
8069,11/3/2018 9:00:00 AM,33811505444.5714,26564196,250398907.428571,49.6597572571429,0.420023641071429,25.0398904491071,29257400000,21433810,216557000,42.82856,0.1615314,21.6557,41058960000,32843120,304229200,60.27713,0.5687093,30.42292,0
9045,11/2/2018 1:00:00 AM,1121602.33333333,4749.33333333333,8308.10522460938,0.0830810522460937,0.0830810522460937,0.0830810522460937,970446,4554,7188.491,0.07188491,0.07188491,0.07188491,1154696,4826,8553.27,0.0855327,0.0855327,0.0855327,0
8084,11/6/2018 2:00:00 AM,21807684.1428571,47762.4285714286,161539.419642857,0.0265510729910714,0.00575681082589286,0.0161539419084821,12783940,40332,94701.63,0.01216515,0.00493244,0.009470163,25486770,51840,188783.8,0.03109549,0.006775171,0.01887838,0
9408,11/2/2018 10:00:00 PM,376285347.2,683329.333333333,2813672.15,15.6315119444444,15.6315119444444,15.6315119444444,64839710,32186,480282,0,0,0,645240400,3166970,4779646,47.79646,47.79646,47.79646,0
8069,11/3/2018 7:00:00 AM,62000562.8571429,60852.2857142857,459216.308035714,0.0878879955357143,0.00395526665736607,0.0459216310965402,40295200,41275,298314.4,0.05684704,0.002815831,0.02983144,71497250,71156,529640.8,0.09985031,0.006077844,0.05296408,0
9045,11/6/2018 9:00:00 AM,1122435,4748.66666666667,8314.29720052083,0.0831429720052083,0.0831429720052083,0.0831429720052083,969956,4540,7184.768,0.07184768,0.07184768,0.07184768,1155180,4824,8556.883,0.08556883,0.08556883,0.08556883,0
9370,11/2/2018 10:00:00 PM,2218907721.14286,1781007.42857143,16435987.1428571,3.13312105714286,0.154076394642857,1.64359872589286,1309525000,1069084,9700101,1.815789,0.02720013,0.9700101,4614513000,3596810,34179160,6.355344,0.4804876,3.417916,0
9045,11/3/2018 10:00:00 AM,1121765.33333333,4755.33333333333,8309.3486328125,0.083093486328125,0.083093486328125,0.083093486328125,969330,4556,7180.143,0.07180142,0.07180142,0.07180142,1154870,4848,8554.643,0.08554643,0.08554643,0.08554643,0
9369,11/4/2018 11:00:00 AM,115076261.142857,77308.2857142857,852348.102678571,8.52348102678571,8.52348102678571,8.52348102678571,36729980,36342,272073.9,2.720739,2.720739,2.720739,403306300,205500,2987695,29.87695,29.87695,29.87695,0
9408,11/3/2018 1:00:00 PM,95444884.5714286,129598,706990.986607143,7.06990986607143,7.06990986607143,7.06990986607143,50245600,74708,372186.7,3.721867,3.721867,3.721867,225655300,186710,1671512,16.71512,16.71512,16.71512,0
8990,11/2/2018 7:00:00 PM,764468224,1392659,5662646.75,56.6264675,56.6264675,56.6264675,660712700,1184916,4894162,48.94162,48.94162,48.94162,988294200,2142246,7320641,73.20641,73.20641,73.20641,1
8990,11/1/2018 9:00:00 PM,941877229.714286,1572231.42857143,6976725.42857143,69.7672542857143,69.7672542857143,69.7672542857143,804938400,1345074,5962340,59.62339,59.62339,59.62339,1264227000,2426778,9364471,93.64471,93.64471,93.64471,0
8156,11/2/2018 7:00:00 AM,63379070.6666667,69600.6666666667,469485.53125,0.091015609375,0.00288149674479167,0.0469485530598958,22955980,27439,169941.2,0.03204668,0.001941555,0.01699411,76542490,82943,566946.6,0.1088372,0.004552114,0.05669466,0
9408,11/7/2018 9:00:00 PM,507302976,185763.714285714,3776940.91071429,37.7694091071429,37.7694091071429,37.7694091071429,240653100,95102,1782588,17.82588,17.82588,17.82588,1346982000,365474,9977308,99.77308,99.77308,99.77308,0
9370,11/3/2018 1:00:00 PM,27990367670.8571,25868454,207332973.714286,39.8679821714286,1.59861184285714,20.7332970071429,26282180000,22925230,194677200,37.57306,1.362391,19.46773,30545730000,28360120,226254900,43.50594,1.745053,22.62549,0
7276,11/6/2018 7:00:00 AM,176103283.5,157147.833333333,1304429.27311198,0.255032398958333,0.00585345445963542,0.130442926708984,3245504,16299,24040.38,0.002553241,0.002234587,0.002404038,556708400,468222,4123573,0.8096784,0.01503621,0.4123573,0
9370,11/7/2018 9:00:00 PM,1532515962.28571,1290142.28571429,11351807.5089286,1.74400926428571,0.526352260993303,1.13518076263951,96822060,106378,717209.8,0.1376716,0.005770368,0.07172098,3091131000,2448873,22896800,3.356824,1.718312,2.28968,0
9404,11/7/2018 1:00:00 PM,8350460.33333333,20448.3333333333,61852.0260416667,0.618520260416667,0.618520260416667,0.618520260416667,3351978,16052,24830.55,0.2483055,0.2483055,0.2483055,27911280,32346,206744.9,2.067449,2.067449,2.067449,0
9404,11/2/2018 6:00:00 AM,14505653.4285714,33326.8571428571,107449.956752232,1.07449956752232,1.07449956752232,1.07449956752232,2789580,13778,20663.4,0.206634,0.206634,0.206634,54277950,84190,402054.3,4.020543,4.020543,4.020543,0
9049,11/3/2018 4:00:00 PM,11154230.8571429,38739.4285714286,82623.1607142857,0.826231607142857,0.826231607142857,0.826231607142857,7030438,37752,52077.57,0.5207757,0.5207757,0.5207757,28364030,42676,210102.4,2.101024,2.101024,2.101024,0
7276,11/7/2018 9:00:00 PM,14238420.8571429,39201.8571428571,105467.967354911,0.0171049708984375,0.00398862243303571,0.0105467966657366,3267790,16545,24203.37,0.002646625,0.00218649,0.002420336,30022440,72287,222387.3,0.03878737,0.006862506,0.02223873,0
9369,11/2/2018 1:00:00 PM,42049296,1280509.28571429,7021149.25,15.0453198214286,15.0453198214286,15.0453198214286,19845460,29650,3285819,0,0,0,55894260,4100768,9158549,91.58549,91.58549,91.58549,1
8156,11/3/2018 9:00:00 PM,66007031.2,71856,489109.88125,0.09510533125,0.0027166453125,0.04891098828125,45612130,50853,337706.9,0.06537518,0.002166194,0.03377069,74013790,79679,548950.1,0.1062224,0.003567604,0.05489501,0
8990,11/8/2018 11:00:00 AM,499622553.6,1273540,8327760.6,34.6990025,34.6990025,34.6990025,35699020,65842,6651199,0,0,0,1233946000,2922946,9518332,95.18332,95.18332,95.18332,0
9369,11/7/2018 7:00:00 PM,367190095.333333,842721,2751125.73111979,20.6334484521484,20.6334376708984,20.6334430615234,357820,990,58946.9,0,0,0,958470300,2552548,7099413,71.75863,70.22963,70.99413,1
9404,11/6/2018 7:00:00 PM,5168720.66666667,17645.3333333333,38286.3782552083,0.382863782552083,0.382863782552083,0.382863782552083,3540510,16440,26225.81,0.2622581,0.2622581,0.2622581,12349070,21144,91474.13,0.9147413,0.9147413,0.9147413,0
9404,11/5/2018 9:00:00 PM,4616972.85714286,16036,34199.4539620536,0.341994539620536,0.341994539620536,0.341994539620536,3009820,14638,22295.88,0.2229587,0.2229587,0.2229587,10740820,19494,79562.31,0.7956231,0.7956231,0.7956231,0
8990,11/5/2018 6:00:00 PM,912524580.571429,1547202.28571429,6759314.14285714,67.5931414285714,67.5931414285714,67.5931414285714,772076200,1314832,5718962,57.18962,57.18962,57.18962,1035809000,2072608,7672692,76.72691,76.72691,76.72691,0
9049,11/6/2018 12:00:00 AM,23167146.8571429,47955.1428571429,171606.1484375,1.716061484375,1.716061484375,1.716061484375,8119728,38006,60145.63,0.6014563,0.6014563,0.6014563,102381100,84150,758364.1,7.583641,7.583641,7.583641,0
9369,11/3/2018 3:00:00 AM,411715868,602432.333333333,3049687.65104167,30.4968744270833,30.49687859375,30.4968765104167,44130140,37804,326887,3.26887,3.26887,3.26887,809462100,1362012,5995750,60.1953,59.7197,59.9575,1
9370,11/5/2018 5:00:00 PM,4960468642.28571,4030489,36759193.0892857,5.93061746071429,1.42122122712054,3.67591934391741,218874900,209246,1621561,0.3136896,0.01062249,0.1621561,9462391000,7647910,70102300,11.91746,3.272512,7.01023,0
8069,11/3/2018 10:00:00 AM,33384199021.7143,25430192.5714286,247264480,49.1158358857143,0.337060657142857,24.7264482714286,29006730000,21053140,214772400,42.52108,0.1444039,21.47724,40131650000,31722110,297241800,58.92899,0.5193664,29.72418,0
9369,11/1/2018 2:00:00 AM,4648151040,5149360,5117934.5,51.179345,51.179345,51.179345,4648151000,5149360,5117935,51.17934,51.17934,51.17934,4648151000,5149360,5117935,51.17934,51.17934,51.17934,1
9408,11/5/2018 5:00:00 PM,396406833.142857,1191195.8,5169516.30859375,36.1866141601563,36.1866141601563,36.1866141601563,249360,1104,44055.79,0,0,0,1319066000,2756924,9771445,97.71445,97.71445,97.71445,1
8084,11/1/2018 9:00:00 AM,23293048.2857143,49321.8571428571,172525.866071429,0.0288943334821429,0.00561083989955357,0.0172525866908482,22144910,47496,163953.2,0.02780144,0.004989207,0.01639532,25549050,51726,189148.8,0.03119448,0.006720409,0.01891487,0
8149,11/1/2018 1:00:00 AM,3012009472,7802044,3185538.5,0.294999825,0.342107875,0.31855385,3012009000,7802044,3185539,0.2949998,0.3421079,0.3185538,3012009000,7802044,3185539,0.2949998,0.3421079,0.3185538,0
8084,11/8/2018 2:00:00 PM,20853212.5714286,35754.7142857143,154467.041294643,0.0266130797991071,0.00428032879464286,0.015446704296875,11603430,28537,85968.55,0.01214692,0.003515535,0.008596855,24797390,39615,183703.3,0.03137323,0.005367432,0.01837033,0
9408,11/6/2018 7:00:00 AM,329303954.666667,623673.333333333,2439238.26041667,24.3923826041667,24.3923826041667,24.3923826041667,77790130,133684,576212.6,5.762125,5.762125,5.762125,1042107000,2136148,7719139,77.19139,77.19139,77.19139,0
9369,11/4/2018 12:00:00 PM,90231469.1428571,58345.1428571429,668372.522321429,6.68372522321429,6.68372522321429,6.68372522321429,31755090,34102,235212.3,2.352123,2.352123,2.352123,305493500,166764,2262910,22.6291,22.6291,22.6291,0
9370,11/6/2018 7:00:00 AM,2028197973.33333,1803032.16666667,15023654,2.83069575,0.174035023958333,1.50236538697917,1169134000,1065258,8660809,1.530131,0.05847835,0.8660809,3185919000,2523227,23604950,4.662512,0.3353733,2.360495,0
9049,11/6/2018 11:00:00 PM,211736157,200014.363636364,3750645.7890625,13.6387119602273,13.6387119602273,13.6387119602273,28465950,11006,210857.4,0,0,0,452632900,703206,8967117,89.67117,89.67117,89.67117,0
9404,11/1/2018 1:00:00 PM,12081460.2857143,23736.2857142857,89436.7290736607,0.894367290736607,0.894367290736607,0.894367290736607,3854872,15524,28554.34,0.2855434,0.2855434,0.2855434,27303970,34552,201791.2,2.017912,2.017912,2.017912,0
8149,11/2/2018 10:00:00 AM,528452315.428571,1235254,3910859.46428571,0.304372367857143,0.477799539285714,0.391085953571429,404667100,1093286,3030136,0.2925755,0.3101653,0.3030136,603182700,1417169,4510404,0.3240788,0.5890542,0.4510404,0
8990,11/3/2018 5:00:00 AM,478767218.285714,995987.714285714,3546366.14285714,35.4636614285714,35.4636614285714,35.4636614285714,423520000,851736,3137145,31.37145,31.37145,31.37145,648073400,1585938,4800448,48.00447,48.00447,48.00447,0
9370,11/3/2018 5:00:00 AM,19399396717.7143,18041625.8571429,143697966,27.6080974857143,1.13149550714286,14.3697964964286,3599291000,3736303,26661470,5.018574,0.3137214,2.666147,29472030000,27257360,218310000,41.98673,1.675276,21.83101,0
9408,11/8/2018 11:00:00 AM,529213154.285714,1332845.11111111,6127103,47.6552455555556,47.6552455555556,47.6552455555556,39104090,97974,2085361,0,0,0,1216632000,3054344,9011979,90.11979,90.11979,90.11979,0
9369,11/3/2018 9:00:00 PM,377837646.4,129023.2,2828794.7625,28.288174625,28.287721125,28.287947875,52581940,41516,389493.8,3.894938,3.894938,3.894938,1315713000,337116,9745858,97.45989,97.45727,97.45858,0
8149,11/2/2018 8:00:00 PM,471554037.333333,1152664,3494022.45833333,0.300620529166667,0.398183970833333,0.34940225,399230600,1093357,2969300,0.2885932,0.2915146,0.29693,549246200,1202211,4069890,0.3081416,0.5129131,0.4069889,0
9369,11/1/2018 7:00:00 PM,947594598.4,859494.444444445,7159266.6,39.7742561111111,39.7731505555556,39.7737033333333,673983000,70494,4992419,0,0,0,1200135000,1648276,9301524,93.12759,92.90289,93.01524,1
8069,11/2/2018 2:00:00 AM,60186018,60269.5,445820.950520833,0.0850176979166667,0.0041464939453125,0.0445820959309896,28063240,30845,207877.1,0.03913007,0.002445346,0.02078771,71591320,71920,530357.8,0.09991506,0.006209562,0.05303578,0
8990,11/2/2018 11:00:00 AM,1025622871,1506532.44444444,8646028.33333333,57.6401888888889,57.6401888888889,57.6401888888889,29267470,56284,5397515,0,0,0,1281291000,2261288,9608676,96.08676,96.08676,96.08676,0
8990,11/1/2018 2:00:00 PM,44085516,1151442.85714286,8359624,11.94232,11.94232,11.94232,42899200,65456,8135147,0,0,0,45271830,2760590,8584101,85.84101,85.84101,85.84101,0
9045,11/1/2018 4:00:00 PM,1120563,4710,8300.39111328125,0.0830039111328125,0.0830039111328125,0.0830039111328125,968966,4492,7177.51,0.0717751,0.0717751,0.0717751,1154330,4804,8550.51,0.0855051,0.0855051,0.0855051,0
9370,11/8/2018 11:00:00 AM,7012788553.14286,5597620,51947777.1428571,9.41738108571428,0.972174277678571,5.19477768169643,3565056000,2930290,26415070,5.189064,0.09395,2.641507,14060120000,10981730,104184600,19.11452,1.782072,10.41846,0
9045,11/8/2018 2:00:00 AM,1125487.14285714,4739.14285714286,8336.93359375,0.0833693359375,0.0833693359375,0.0833693359375,966138,4484,7156.577,0.07156577,0.07156577,0.07156577,1153478,4806,8544.226,0.08544225,0.08544225,0.08544225,0
7276,11/5/2018 2:00:00 AM,3937902,17477.5714285714,29167.1612723214,0.0035293517578125,0.00230408060825893,0.00291671618303571,2952793,16441,21872.61,0.002119208,0.002255314,0.002187261,5312185,18421,39347.64,0.00560034,0.002394666,0.003934764,0
9049,11/5/2018 3:00:00 PM,167831185.142857,98199.1428571429,1243184.92857143,12.4318492857143,12.4318492857143,12.4318492857143,62507970,53474,463016.5,4.630165,4.630165,4.630165,374405900,175816,2773368,27.73368,27.73368,27.73368,0
9408,11/7/2018 2:00:00 PM,475734219.428571,1223868.18181818,6235871.70982143,39.6828199715909,39.6828199715909,39.6828199715909,2222838,2434,400416.7,0,0,0,1214507000,3024342,9849100,98.491,98.491,98.491,1
8069,11/3/2018 3:00:00 PM,56912934.2857143,56709.5714285714,421841.09375,0.08054895625,0.00381926353236607,0.042184109891183,31897020,34077,234609.3,0.04450816,0.002413708,0.02346093,70539620,70047,526374.1,0.0991853,0.00608952,0.05263741,0
8156,11/1/2018 2:00:00 AM,438908064,492662,464433.59375,0.08954981875,0.0033369,0.046443359375,438908100,492662,464433.6,0.08954982,0.0033369,0.04644336,438908100,492662,464433.6,0.08954982,0.0033369,0.04644336,0
9369,11/4/2018 5:00:00 PM,354304951.714286,172198.75,2636135.27845982,23.0661836865234,23.0661836865234,23.0661836865234,398754,1150,64690.26,0,0,0,1176791000,450016,8720767,87.20767,87.20767,87.20767,1
8084,11/1/2018 10:00:00 AM,21166051.8571429,47406.8571428571,156798.089285714,0.0255728784598214,0.00578673939732143,0.0156798089285714,9178187,35621,67992.4,0.008788462,0.004810018,0.00679924,26054810,52789,193097.6,0.03147379,0.007145728,0.01930976,0
7276,11/7/2018 8:00:00 AM,244259827.142857,227628.142857143,1809321.40234375,0.355140193805804,0.00672407954799107,0.180932136676897,3716292,16650,27527.55,0.003337818,0.002167693,0.002752756,990894800,845010,7339915,1.452115,0.01586837,0.7339915,0
